,data size,Brier score,precision,recall,F1,profit,modified Brier score
194,2006.0,325.7838605706301,0.5631399317406144,0.7205240174672489,0.6321839080459771,-0.05212000000000025,41.05465708247345
195,2016.0,325.69539531021104,0.5616438356164384,0.7161572052401747,0.6295585412667947,-0.030320000000000305,41.15512684814929
196,2026.0,325.71039122256775,0.559322033898305,0.7205240174672489,0.6297709923664122,-0.04952000000000026,41.17155283474987
197,2036.0,326.01740728905133,0.5601374570446735,0.7117903930131004,0.6269230769230769,-0.06072000000000023,41.43347731592104
198,2046.0,325.9116353781073,0.5586206896551724,0.7074235807860262,0.6242774566473988,-0.036520000000000344,41.31586382260162
199,2056.0,326.11766212293577,0.5631399317406144,0.7205240174672489,0.6321839080459771,-0.04706000000000021,41.4030721293666
200,2065.0,326.1921556413595,0.5597269624573379,0.7161572052401747,0.6283524904214559,-0.04392000000000029,41.502422877275414
201,2074.0,326.3298353267244,0.5612244897959183,0.7205240174672489,0.6309751434034416,-0.03912000000000029,41.54471627589599
202,2083.0,326.0130205264351,0.5563139931740614,0.7117903930131004,0.6245210727969348,-0.038520000000000304,41.56248960105518
203,2092.0,325.8566785121575,0.5582191780821918,0.7117903930131004,0.6257197696737044,-0.043120000000000255,41.55824558230153
204,2101.0,326.04371803089515,0.5597269624573379,0.7161572052401747,0.6283524904214559,-0.0408600000000003,41.51251763808093
205,2111.0,326.01093484917817,0.5612244897959183,0.7205240174672489,0.6309751434034416,-0.038460000000000286,41.3516659338952
206,2121.0,325.74558279884684,0.5567010309278351,0.7074235807860262,0.6230769230769231,-0.045160000000000186,41.19638917787491
207,2131.0,326.0242598488543,0.5601374570446735,0.7117903930131004,0.6269230769230769,-0.048040000000000235,41.454172011806676
208,2141.0,325.8172506796363,0.563573883161512,0.7161572052401747,0.6307692307692306,-0.02374000000000032,41.42887723556244
209,2151.0,325.8511459403802,0.5616438356164384,0.7161572052401747,0.6295585412667947,-0.0258400000000002,41.56993147480259
210,2161.0,326.0755720382914,0.5620689655172414,0.7117903930131004,0.6281310211946051,-0.07214000000000026,41.47117838045981
211,2171.0,326.08486345400337,0.5590277777777778,0.7030567685589519,0.6228239845261121,-0.048340000000000244,41.470160941676326
212,2181.0,326.37795486443747,0.5590277777777778,0.7030567685589519,0.6228239845261121,-0.06794000000000025,41.57010592999064
213,2191.0,326.3080710825671,0.5551724137931034,0.7030567685589519,0.6204238921001928,-0.07014000000000024,41.56664072327864
214,2201.0,326.3536791625746,0.5590277777777778,0.7030567685589519,0.6228239845261121,-0.0637400000000003,41.819154818031315
215,2211.0,326.344545774477,0.5570934256055363,0.7030567685589519,0.6216216216216216,-0.07528000000000028,41.79688874155293
216,2221.0,326.516203351178,0.5586206896551724,0.7074235807860262,0.6242774566473988,-0.08068000000000027,41.99948009419715
217,2231.0,326.7644623200786,0.5605536332179931,0.7074235807860262,0.6254826254826255,-0.0768800000000003,42.08138655862927
218,2241.0,326.753803459029,0.5625,0.7074235807860262,0.6266924564796904,-0.056940000000000254,42.18781747455531
219,2251.0,327.1052957826562,0.5609756097560976,0.7030567685589519,0.624031007751938,-0.04314000000000025,42.39846512736769
220,2261.0,327.0443421453648,0.5625,0.7074235807860262,0.6266924564796904,-0.053240000000000204,42.40358657568228
221,2271.0,327.23738085717565,0.5644599303135889,0.7074235807860262,0.6279069767441862,-0.04984000000000019,42.560511126148846
222,2281.0,327.3471678737117,0.5653710247349824,0.6986899563318777,0.625,-0.04554000000000019,42.71384163570689
